<br.com.caelum.iogi.conversion.EnumConverter: java.lang.Object instantiateFromOrdinal(java.lang.Class,java.lang.String,br.com.caelum.iogi.reflection.Target)>/$stack11
<br.com.caelum.iogi.conversion.EnumConverter: java.lang.Object instantiateFromName(java.lang.Class,java.lang.String,br.com.caelum.iogi.reflection.Target)>/$stack8
<java.io.File$TempDirectory: void <clinit>()>/$stack3
<com.google.common.collect.ImmutableMap$Builder: com.google.common.collect.ImmutableMap fromEntryList(java.util.List)>/entryArray#_243
<com.google.inject.internal.util.$ImmutableMap$Builder: com.google.inject.internal.util.$ImmutableMap fromEntryList(java.util.List)>/entryArray#_206
<java.beans.Introspector: java.beans.BeanInfo getBeanInfo()>/l3#_427
<java.beans.Introspector: java.beans.BeanInfo getBeanInfo()>/l4#_428
<java.beans.Introspector: java.beans.BeanInfo getBeanInfo()>/l2#_426
<java.beans.Introspector: java.beans.EventSetDescriptor[] getTargetEventInfo()>/l15#84#_1102
<org.springframework.core.io.support.ResourceArrayPropertyEditor: void setValue(java.lang.Object)>/$stack45
<java.security.AccessController: java.security.AccessControlContext createWrapper(java.security.DomainCombiner,java.lang.Class,java.security.AccessControlContext,java.security.AccessControlContext,java.security.Permission[])>/l5#_589
<com.thoughtworks.xstream.converters.reflection.SerializableConverter: void doMarshal(java.lang.Object,com.thoughtworks.xstream.io.HierarchicalStreamWriter,com.thoughtworks.xstream.converters.MarshallingContext)>/currentType#_129
<com.thoughtworks.xstream.io.path.Path: com.thoughtworks.xstream.io.path.Path apply(com.thoughtworks.xstream.io.path.Path)>/i#4#_200
<com.thoughtworks.xstream.converters.reflection.SerializableConverter: java.lang.Object doUnmarshal(java.lang.Object,com.thoughtworks.xstream.io.HierarchicalStreamReader,com.thoughtworks.xstream.converters.UnmarshallingContext)>/currentType#_329
<java.io.PrintStream: void <init>(java.io.OutputStream,boolean,java.lang.String)>/$stack6
<org.springframework.expression.spel.ast.Projection: void <init>(boolean,int,org.springframework.expression.spel.ast.SpelNodeImpl)>/$stack4
<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/element#11_$$A_2#_106
<sun.misc.ExtensionDependency: java.io.File[] getExtDirs()>/l0#_433
<br.com.caelum.iogi.conversion.CharacterWrapperConverter: java.lang.Character convert(java.lang.String,br.com.caelum.iogi.reflection.Target)>/$stack7
<br.com.caelum.vraptor.validator.DefaultValidatorTest: void shouldDoNothingWhenYouDontSpecifyTheValidationPage()>/$stack3
<ognl.OgnlRuntime: boolean setMethodValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object,boolean)>/args#_1450
<ognl.OgnlRuntime: void setIndexedProperty(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object,java.lang.Object)>/args#_2291
<br.com.caelum.vraptor.ioc.guice.SessionCustomScopeTest: void shouldClearAllListenersFromSessionOnStart()>/$stack3
<java.util.Vector: void copyInto(java.lang.Object[])>/$stack3
<java.util.Vector: void copyInto(java.lang.Object[])>/l1#_0
<java.util.Vector: void removeElementAt(int)>/$stack14
<java.util.Vector: void removeElementAt(int)>/$stack12
<java.util.Vector: void insertElementAt(java.lang.Object,int)>/$stack12
<java.util.Vector: void insertElementAt(java.lang.Object,int)>/$stack11
<java.util.Vector: java.lang.Object[] toArray(java.lang.Object[])>/$stack5
<java.util.Vector: java.lang.Object[] toArray(java.lang.Object[])>/l1#_0
<java.util.Vector: java.lang.Object remove(int)>/$stack15
<java.util.Vector: java.lang.Object remove(int)>/$stack13
<java.util.Vector: boolean addAll(java.util.Collection)>/l2#_884
<java.util.Vector: boolean addAll(java.util.Collection)>/$stack10
<java.util.Vector: boolean addAll(int,java.util.Collection)>/$stack20
<java.util.Vector: boolean addAll(int,java.util.Collection)>/$stack19
<java.util.Vector: boolean addAll(int,java.util.Collection)>/l3#_958
<java.util.Vector: boolean addAll(int,java.util.Collection)>/$stack14
<java.util.Vector: void removeRange(int,int)>/$stack9
<java.util.Vector: void removeRange(int,int)>/$stack8
<java.util.Vector: void sort(java.util.Comparator)>/$stack5
<org.springframework.expression.spel.ast.Selection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/$stack57
<ognl.ArrayPropertyAccessor: void setProperty(java.util.Map,java.lang.Object,java.lang.Object,java.lang.Object)>/convertedValue#_112
<sun.util.logging.PlatformLogger$JavaLoggerProxy: void doLog(sun.util.logging.PlatformLogger$Level,java.lang.String,java.lang.Object[])>/l5#_624
<ognl.SimpleNode: void jjtAddChild(ognl.Node,int)>/$stack11
<ognl.SimpleNode: void jjtAddChild(ognl.Node,int)>/c#_89
<br.com.caelum.vraptor.interceptor.FlashInterceptorTest: void shouldDoNothingWhenThereIsNoFlashParameters()>/$stack7
<java.util.ArrayList: java.lang.Object[] toArray(java.lang.Object[])>/$stack5
<java.util.ArrayList: java.lang.Object[] toArray(java.lang.Object[])>/l1#_0
<java.util.ArrayList: void add(int,java.lang.Object)>/$stack9
<java.util.ArrayList: void add(int,java.lang.Object)>/$stack8
<java.util.ArrayList: java.lang.Object remove(int)>/$stack14
<java.util.ArrayList: java.lang.Object remove(int)>/$stack12
<java.util.ArrayList: void fastRemove(int)>/$stack12
<java.util.ArrayList: void fastRemove(int)>/$stack10
<java.util.ArrayList: boolean addAll(java.util.Collection)>/l2#_577
<java.util.ArrayList: boolean addAll(java.util.Collection)>/$stack8
<java.util.ArrayList: boolean addAll(int,java.util.Collection)>/$stack16
<java.util.ArrayList: boolean addAll(int,java.util.Collection)>/$stack15
<java.util.ArrayList: boolean addAll(int,java.util.Collection)>/l3#_603
<java.util.ArrayList: boolean addAll(int,java.util.Collection)>/$stack10
<java.util.ArrayList: void removeRange(int,int)>/$stack10
<java.util.ArrayList: void removeRange(int,int)>/$stack9
<java.util.ArrayList: boolean batchRemove(java.util.Collection,boolean)>/l3#_715
<java.util.ArrayList: void sort(java.util.Comparator)>/$stack5
<br.com.caelum.vraptor.scan.NullWebAppBootstrapTest: void shouldNotDoAnything()>/$stack3
<org.mockito.cglib.core.EmitUtils: void member_switch_helper(org.mockito.cglib.core.CodeEmitter,java.util.List,org.mockito.cglib.core.ObjectSwitchCallback,boolean)>/names#_709
<org.mockito.cglib.core.EmitUtils: void member_helper_type(org.mockito.cglib.core.CodeEmitter,java.util.List,org.mockito.cglib.core.ObjectSwitchCallback,org.mockito.cglib.core.EmitUtils$ParameterTyper,org.mockito.asm.Label,org.mockito.asm.Label,java.util.BitSet)>/j#10#_810
<com.thoughtworks.xstream.io.path.PathTracker: void resizeStacks(int)>/$stack7
<com.thoughtworks.xstream.io.path.PathTracker: void resizeStacks(int)>/newPathStack#_151
<org.mockito.cglib.proxy.MethodInterceptorGenerator: void generateFindProxy(org.mockito.cglib.core.ClassEmitter,java.util.Map)>/$stack14
<br.com.caelum.vraptor.interceptor.DownloadInterceptorTest: void whenResultIsNullAndResultWasUsedShouldDoNothing()>/$stack18
<br.com.caelum.vraptor.interceptor.DownloadInterceptorTest: void whenResultIsNullAndResultWasNotUsedShouldThrowNPE()>/$stack16
<java.io.ObjectStreamClass: java.io.ObjectStreamField[] getSerialFields(java.lang.Class)>/l1_$$A_2#_1606
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/candidate#41#_424
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_15#_651
<ognl.OgnlOps: java.lang.Object convertValue(java.lang.Object,java.lang.Class,boolean)>/$stack148
<javassist.bytecode.stackmap.BasicBlock$Maker: javassist.bytecode.stackmap.BasicBlock[] makeBlocks(java.util.HashMap)>/marks#_296
<ognl.ASTCtor: java.lang.Object getValueBody(ognl.OgnlContext,java.lang.Object)>/$stack41
<br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest: void willSetHttpStatusCode415IfTheResourceMethodDoesNotSupportTheGivenMediaTypes()>/$stack11
<br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest: void willSetHttpStatusCode415IfThereIsNoDeserializerButIsAccepted()>/$stack16
<java.io.ObjectStreamClass$2: java.lang.Void run()>/$stack12
<javax.crypto.JceSecurity: java.lang.Exception getVerificationResult(java.security.Provider)>/l2#_184
<br.com.caelum.vraptor.http.ParanamerNameProvider: java.lang.String[] parameterNamesFor(java.lang.reflect.AccessibleObject)>/defensiveCopy#_56
<java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet: java.lang.Object[] toArray(java.lang.Object[])>/l2#_1682
<java.nio.charset.Charset: java.nio.charset.Charset lookup2(java.lang.String)>/l2_$$A_3#_478
<org.picocontainer.injectors.MethodInjector$1: java.lang.Object run(java.lang.Object)>/methodParameters_$$A_1#_92
<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/$stack45
<sun.util.logging.LoggingSupport: java.lang.String getSimpleFormat(boolean)>/l1_$$A_2#_169
<com.thoughtworks.xstream.core.util.FastStack: void resizeStack(int)>/$stack4
<com.thoughtworks.xstream.core.util.FastStack: void resizeStack(int)>/newStack#_74
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/l1#_0
<br.com.caelum.vraptor.scan.StandaloneClasspathResolver: void getPackagesFromPluginsJARs(java.util.List)>/$stack19
<com.google.common.collect.RegularImmutableMap: void <init>(java.util.Map$Entry[])>/$stack29
<org.springframework.beans.BeanWrapperImpl$6: java.lang.Object run()>/$stack4
<br.com.caelum.iogi.reflection.NewObject$Setter: void set(java.lang.Object)>/$stack8
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_2#_1634
<sun.reflect.annotation.AnnotationParser: java.lang.annotation.Annotation parseAnnotation2(java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class,boolean,java.lang.Class[])>/l16#_286
<org.picocontainer.paranamer.CachingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/names#_76
<org.springframework.expression.spel.support.ReflectivePropertyAccessor: void write(org.springframework.expression.EvaluationContext,java.lang.Object,java.lang.String,java.lang.Object)>/$stack35
<sun.reflect.ReflectionFactory: java.lang.reflect.Constructor generateConstructor(java.lang.Class,java.lang.reflect.Constructor)>/l3#_398
<br.com.caelum.vraptor.deserialization.gson.GsonDeserialization: java.lang.Object[] deserialize(java.io.InputStream,br.com.caelum.vraptor.resource.ResourceMethod)>/params#_68
<br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptor: void intercept(br.com.caelum.vraptor.core.InterceptorStack,br.com.caelum.vraptor.resource.ResourceMethod,java.lang.Object)>/$stack38
<java.lang.invoke.InnerClassLambdaMetafactory: java.lang.Class spinInnerClass()>/l1_$$A_2#_264
<org.picocontainer.injectors.IterativeInjector: java.lang.Object decorateComponentInstance(org.picocontainer.Parameter[],org.picocontainer.ComponentMonitor,java.lang.Object,org.picocontainer.PicoContainer,org.picocontainer.PicoContainer)>/$stack45
<javax.crypto.JceSecurityManager: javax.crypto.CryptoPermission getCryptoPermission(java.lang.String)>/$stack64
<javax.crypto.CryptoPermissions: javax.crypto.CryptoPermission[] getMinimum(java.security.PermissionCollection,java.security.PermissionCollection)>/l5#2#_333
<javax.crypto.CryptoPermissions: javax.crypto.CryptoPermission[] getMinimum(int,java.security.PermissionCollection)>/l5#2#_378
<java.lang.ClassLoader: java.lang.Package getPackage(java.lang.String)>/l2_$$A_3#_1626
<org.mockito.internal.exceptions.base.ConditionalStackTraceFilter: void filter(java.lang.Throwable)>/filtered#_22
<org.springframework.context.support.AbstractRefreshableConfigApplicationContext: void setConfigLocation(java.lang.String)>/$stack2
<org.springframework.beans.propertyeditors.CharsetEditor: void setAsText(java.lang.String)>/$stack3
<sun.util.locale.provider.LocaleResources: java.lang.String[][] getZoneStrings()>/l8#_307
<sun.util.locale.provider.LocaleResources: java.util.ResourceBundle getJavaTimeFormatData()>/$stack6
<javassist.bytecode.stackmap.TypedBlock: javassist.bytecode.stackmap.TypedBlock[] makeBlocks(javassist.bytecode.MethodInfo,javassist.bytecode.CodeAttribute,boolean)>/blocks#_44
<org.picocontainer.injectors.SingleMemberInjector: java.lang.Object getParameter(org.picocontainer.PicoContainer,java.lang.reflect.AccessibleObject,int,java.lang.reflect.Type,java.lang.annotation.Annotation,org.picocontainer.Parameter,org.picocontainer.ComponentAdapter)>/result#_76
<sun.util.resources.LocaleData: boolean setSupplementary(java.lang.String,sun.util.resources.ParallelListResourceBundle)>/l5#_143
<sun.reflect.NativeConstructorAccessorImpl: java.lang.Object newInstance(java.lang.Object[])>/l2#_55
<com.thoughtworks.paranamer.CachingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/names_$$A_1#_75
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/l2_$$A_1#_224
<org.springframework.core.io.support.ResourceArrayPropertyEditor: void setAsText(java.lang.String)>/$stack7
<java.lang.reflect.Constructor: sun.reflect.ConstructorAccessor acquireConstructorAccessor()>/l1_$$A_3#_460
<org.picocontainer.injectors.MethodInjector$1: java.lang.Object run(java.lang.Object)>/methodParameters_$$A_2#_94
<sun.security.util.SignatureFileVerifier: void processImpl(java.util.Hashtable,java.util.List)>/l6#_300
<org.springframework.beans.BeanWrapperImpl: void setPropertyValue(org.springframework.beans.BeanWrapperImpl$PropertyTokenHolder,org.springframework.beans.PropertyValue)>/$stack51
<org.springframework.beans.propertyeditors.StringArrayPropertyEditor: void setAsText(java.lang.String)>/array_$$A_2#_129
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findAllClassPathResources(java.lang.String)>/$stack17
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findAllClassPathResources(java.lang.String)>/$stack18
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findPathMatchingResources(java.lang.String)>/$stack33
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findPathMatchingResources(java.lang.String)>/$stack34
<sun.security.jca.ProviderList: sun.security.jca.ProviderList getJarList(java.lang.String[])>/$stack14
<java.util.jar.JarVerifier: java.security.cert.Certificate[] mapSignersToCertArray(java.security.CodeSigner[])>/$stack7
<java.util.jar.JarVerifier: java.security.cert.Certificate[] mapSignersToCertArray(java.security.CodeSigner[])>/$stack8
<java.lang.Package: java.lang.Package defineSystemPackage(java.lang.String,java.lang.String)>/$stack3
