Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
org.apache.flink.api.common.io.DelimitedInputFormatTest::testReadWithBufferSizeIsMultiple()V	694	2
org.apache.flink.api.common.io.DelimitedInputFormatTest::testReadExactlyBufferSize()V	693	1
org.apache.flink.api.common.io.DelimitedInputFormatTest::testReadRecordsLargerThanBuffer()V	962	1
org.apache.flink.api.common.io.DelimitedInputFormatTest::testDelimiterOnBufferBoundary()V	633	0
org.apache.flink.api.common.io.DelimitedInputFormatTest::testDelimiterOnBufferBoundaryWithWholeFileSplit()V	633	0
org.apache.flink.api.common.io.DelimitedInputFormatTest::testDelimiterOnBufferBoundary(Lorg/apache/flink/util/function/FunctionWithException;)V	632	0
org.apache.flink.api.common.io.DelimitedInputFormatTest::testGetStatistics()V	1045	2
org.apache.flink.api.common.io.DelimitedInputFormatTest::testGetStatisticsFileDoesNotExist()V	992	0
org.apache.flink.api.common.io.DelimitedInputFormatTest::testGetStatisticsSingleFileWithCachedVersion()V	1087	1
org.apache.flink.api.common.state.StateDescriptorTest::testInitializeWithSerializer()V	1105	0
org.apache.flink.api.common.state.StateDescriptorTest::testInitializeSerializerBeforeSerialization()V	1107	0
org.apache.flink.api.common.state.StateDescriptorTest::testInitializeSerializerAfterSerialization()V	1107	0
org.apache.flink.api.common.state.StateDescriptorTest::testInitializeSerializerAfterSerializationWithCustomConfig()V	1468	0
org.apache.flink.api.common.state.StateDescriptorTest::testSerializerDuplication()V	17	0
org.apache.flink.api.common.state.StateDescriptorTest::testHashCodeAndEquals()V	1109	0
org.apache.flink.api.common.state.StateDescriptorTest::testEqualsSameNameAndTypeDifferentClass()V	1	0
org.apache.flink.api.common.state.StateDescriptorTest::testSerializerLazyInitializeInParallel()V	733	0
org.apache.flink.api.common.state.ListStateDescriptorTest::testListStateDescriptor()V	1116	0
org.apache.flink.api.common.state.ListStateDescriptorTest::testHashCodeEquals()V	1116	0
org.apache.flink.api.common.state.ListStateDescriptorTest::testSerializerDuplication()V	22	0
org.apache.flink.api.common.state.MapStateDescriptorTest::testMapStateDescriptor()V	1118	0
org.apache.flink.api.common.state.MapStateDescriptorTest::testHashCodeEquals()V	1116	0
org.apache.flink.api.common.state.MapStateDescriptorTest::testSerializerDuplication()V	24	0
org.apache.flink.api.common.state.StateTtlConfigTest::testStateTtlConfigBuildWithoutCleanupInBackground()V	52	0
org.apache.flink.api.common.state.StateTtlConfigTest::testStateTtlConfigBuildWithCleanupInBackground()V	55	0
org.apache.flink.api.common.state.StateTtlConfigTest::testStateTtlConfigBuildWithNonPositiveCleanupIncrementalSize()V	44	2
org.apache.flink.api.common.state.ReducingStateDescriptorTest::testReducingStateDescriptor()V	1114	0
org.apache.flink.api.common.state.ReducingStateDescriptorTest::testHashCodeEquals()V	1116	0
org.apache.flink.api.common.state.ValueStateDescriptorTest::testHashCodeEquals()V	1116	0
org.apache.flink.api.common.state.ValueStateDescriptorTest::testVeryLargeDefaultValue()V	1115	0
org.apache.flink.api.common.accumulators.LongMinimumTest::testGet()V	37	1
org.apache.flink.api.common.accumulators.LongMinimumTest::testResetLocal()V	40	2
org.apache.flink.api.common.accumulators.LongMinimumTest::testAdd()V	39	1
org.apache.flink.api.common.accumulators.LongMinimumTest::testMerge()V	41	2
org.apache.flink.api.common.accumulators.LongMinimumTest::testClone()V	40	1
org.apache.flink.api.common.accumulators.IntMinimumTest::testGet()V	38	1
org.apache.flink.api.common.accumulators.IntMinimumTest::testResetLocal()V	40	2
org.apache.flink.api.common.accumulators.IntMinimumTest::testAdd()V	39	1
org.apache.flink.api.common.accumulators.IntMinimumTest::testMerge()V	41	2
org.apache.flink.api.common.accumulators.IntMinimumTest::testClone()V	40	1
org.apache.flink.api.common.accumulators.LongMaximumTest::testGet()V	37	1
org.apache.flink.api.common.accumulators.LongMaximumTest::testResetLocal()V	40	2
org.apache.flink.api.common.accumulators.LongMaximumTest::testAdd()V	39	1
org.apache.flink.api.common.accumulators.LongMaximumTest::testMerge()V	41	2
org.apache.flink.api.common.accumulators.LongMaximumTest::testClone()V	40	1
org.apache.flink.api.common.accumulators.IntMaximumTest::testGet()V	38	1
org.apache.flink.api.common.accumulators.IntMaximumTest::testResetLocal()V	40	2
org.apache.flink.api.common.accumulators.IntMaximumTest::testAdd()V	39	1
org.apache.flink.api.common.accumulators.IntMaximumTest::testMerge()V	41	2
org.apache.flink.api.common.accumulators.IntMaximumTest::testClone()V	40	1
org.apache.flink.api.common.accumulators.AverageAccumulatorTest::testGet()V	38	1
org.apache.flink.api.common.accumulators.AverageAccumulatorTest::testAdd()V	47	15
org.apache.flink.api.common.accumulators.AverageAccumulatorTest::testMergeSuccess()V	40	1
org.apache.flink.api.common.accumulators.AverageAccumulatorTest::testMergeFailed()V	29	3
org.apache.flink.api.common.accumulators.AverageAccumulatorTest::testClone()V	40	1
org.apache.flink.api.common.accumulators.DoubleMaximumTest::testGet()V	38	1
org.apache.flink.api.common.accumulators.DoubleMaximumTest::testResetLocal()V	41	2
org.apache.flink.api.common.accumulators.DoubleMaximumTest::testAdd()V	40	1
org.apache.flink.api.common.accumulators.DoubleMaximumTest::testMerge()V	42	2
org.apache.flink.api.common.accumulators.DoubleMaximumTest::testClone()V	41	1
org.apache.flink.api.common.accumulators.DoubleMinimumTest::testGet()V	38	1
org.apache.flink.api.common.accumulators.DoubleMinimumTest::testResetLocal()V	41	2
org.apache.flink.api.common.accumulators.DoubleMinimumTest::testAdd()V	40	1
org.apache.flink.api.common.accumulators.DoubleMinimumTest::testMerge()V	42	2
org.apache.flink.api.common.accumulators.DoubleMinimumTest::testClone()V	41	1
org.apache.flink.api.common.functions.util.RuntimeUDFContextTest::testBroadcastVariableNotFound()V	470	407
org.apache.flink.api.common.functions.util.RuntimeUDFContextTest::testBroadcastVariableSimple()V	477	407
org.apache.flink.api.common.functions.util.RuntimeUDFContextTest::testBroadcastVariableWithInitializer()V	475	407
org.apache.flink.api.common.functions.util.RuntimeUDFContextTest::testResetBroadcastVariableWithInitializer()V	474	407
org.apache.flink.api.common.functions.util.RuntimeUDFContextTest::testBroadcastVariableWithInitializerAndMismatch()V	477	408
org.apache.flink.api.common.eventtime.AscendingTimestampsWatermarksTest::testWatermarkBeforeRecords()V	39	1
org.apache.flink.api.common.eventtime.AscendingTimestampsWatermarksTest::testWatermarkAfterEvent()V	41	1
org.apache.flink.api.common.eventtime.AscendingTimestampsWatermarksTest::testWatermarkAfterEventWithLowerTimestamp()V	41	1
org.apache.flink.api.common.eventtime.BoundedOutOfOrdernessWatermarksTest::testWatermarkBeforeRecords()V	44	1
org.apache.flink.api.common.eventtime.BoundedOutOfOrdernessWatermarksTest::testWatermarkAfterEvent()V	43	1
org.apache.flink.api.common.eventtime.BoundedOutOfOrdernessWatermarksTest::testWatermarkAfterNonMonotonousEvents()V	43	1
org.apache.flink.api.common.eventtime.BoundedOutOfOrdernessWatermarksTest::testRepeatedProbe()V	43	1
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testZeroTimeout()V	1	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testNegativeTimeout()V	3	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testInitiallyActive()V	10	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testIdleWithoutEvents()V	15	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testRepeatedIdleChecks()V	22	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testActiveAfterIdleness()V	23	0
org.apache.flink.api.common.eventtime.WatermarksWithIdlenessTest::testIdleActiveIdle()V	23	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleImmediateWatermark()V	69	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleImmediateIdleness()V	67	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleImmediateWatermarkAfterIdleness()V	70	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::multipleImmediateWatermark()V	70	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::whenImmediateOutputBecomesIdleWatermarkAdvances()V	66	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::combinedWatermarkDoesNotRegressWhenIdleOutputRegresses()V	66	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::noCombinedDeferredUpdateWhenWeHaveZeroOutputs()V	47	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::deferredOutputDoesNotImmediatelyAdvanceWatermark()V	77	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleDeferredWatermark()V	79	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleDeferredIdleness()V	77	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::singleDeferredWatermarkAfterIdleness()V	79	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::multipleDeferredWatermark()V	79	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::immediateUpdatesTakeDeferredUpdatesIntoAccount()V	69	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::immediateUpdateOnSameOutputAsDeferredUpdateDoesNotRegress()V	66	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::lowerImmediateUpdateOnSameOutputDoesNotEmitCombinedUpdate()V	54	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::testRemoveUnblocksWatermarks()V	58	1
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::testRemoveOfLowestDoesNotImmediatelyAdvanceWatermark()V	58	1
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::testRemoveOfHighestDoesNotRetractWatermark()V	58	1
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::testRemoveRegisteredReturnValue()V	45	0
org.apache.flink.api.common.eventtime.WatermarkOutputMultiplexerTest::testRemoveNotRegisteredReturnValue()V	9	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testDefaultTimeStampAssigner()V	1191	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testLambdaTimestampAssigner()V	1197	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testLambdaTimestampAssignerSupplier()V	1197	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testAnonymousInnerTimestampAssigner()V	1197	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testClassTimestampAssigner()V	1196	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testClassTimestampAssignerUsingSupplier()V	1196	0
org.apache.flink.api.common.eventtime.WatermarkStrategyTest::testWithIdlenessHelper()V	1202	0
org.apache.flink.api.common.ExecutionConfigTest::testDoubleTypeRegistration()V	110	77
org.apache.flink.api.common.ExecutionConfigTest::testConfigurationOfParallelism()V	37	0
org.apache.flink.api.common.ExecutionConfigTest::testDisableGenericTypes()V	6	2
org.apache.flink.api.common.ExecutionConfigTest::testExecutionConfigSerialization()V	1143	410
org.apache.flink.api.common.ExecutionConfigTest::testGlobalParametersNotNull()V	6	0
org.apache.flink.api.common.ExecutionConfigTest::testGlobalParametersHashCode()V	39	0
org.apache.flink.api.common.ExecutionConfigTest::testReadingDefaultConfig()V	426	406
org.apache.flink.api.common.ExecutionConfigTest::testLoadingRegisteredKryoTypesFromConfiguration()V	476	62
org.apache.flink.api.common.ExecutionConfigTest::testLoadingRegisteredPojoTypesFromConfiguration()V	480	62
org.apache.flink.api.common.ExecutionConfigTest::testLoadingRestartStrategyFromConfiguration()V	479	186
org.apache.flink.api.common.ExecutionConfigTest::testLoadingDefaultKryoSerializersFromConfiguration()V	475	62
org.apache.flink.api.common.ExecutionConfigTest::testNotOverridingRegisteredKryoTypesWithDefaultsFromConfiguration()V	485	75
org.apache.flink.api.common.ExecutionConfigTest::testNotOverridingRegisteredPojoTypesWithDefaultsFromConfiguration()V	479	1
org.apache.flink.api.common.ExecutionConfigTest::testNotOverridingRestartStrategiesWithDefaultsFromConfiguration()V	437	0
org.apache.flink.api.common.ExecutionConfigTest::testNotOverridingDefaultKryoSerializersFromConfiguration()V	474	1
org.apache.flink.api.common.typeinfo.TypeInformationTest::testOfClass()V	996	0
org.apache.flink.api.common.typeinfo.TypeInformationTest::testOfGenericClassForFlink()V	990	3
org.apache.flink.api.common.typeinfo.TypeInformationTest::testOfGenericClassForGenericType()V	996	0
org.apache.flink.api.common.typeinfo.TypeInformationTest::testOfTypeHint()V	998	0
org.apache.flink.api.common.typeinfo.TypeHintTest::testTypeInfoDirect()V	42	1
org.apache.flink.api.common.typeinfo.TypeHintTest::testWithGenericParameter()V	3	0
org.apache.flink.api.connector.source.lib.NumberSequenceSourceTest::testReaderCheckpoints()V	720	0
org.apache.flink.testutils.ClassLoaderUtilsTest::testObjectFromNewClassLoaderObject()V	416	0
org.apache.flink.testutils.ClassLoaderUtilsTest::testObjectFromNewClassLoaderClassLoaders()V	422	0
org.apache.flink.testutils.ClassLoaderUtilsTest::testExceptionObjectFromNewClassLoaderObject()V	416	0
org.apache.flink.testutils.ClassLoaderUtilsTest::testExceptionObjectFromNewClassLoaderClassLoaders()V	422	0
org.apache.flink.testutils.ClassLoaderUtilsTest::testObjectFromNewClassLoaderObject(Ljava/util/function/Supplier;)V	415	411
org.apache.flink.testutils.ClassLoaderUtilsTest::testObjectFromNewClassLoaderClassLoaders(Ljava/util/function/Supplier;)V	421	1
